ID,Canonical_Smiles,Inhibition
TRAIN_1225,OC1=COC(=CC1=O)CSc2nnc(\C=C\c3ccccc3)[nH]2,52.7
TRAIN_1226,FC(F)S(=O)(=O)c1ccc(CN2C=CC=C3OC(=O)N=C23)cc1,20.1
TRAIN_1227,CN1CC2(CCCN(CC3=CC(=O)c4cc(C)cc(C)c4N3)C2)OC1=O,36.7
TRAIN_1228,Cc1nccn1c2ccccc2Cn3cc(nn3)c4nccs4,46.0
TRAIN_1229,O=C(Cc1coc2cc3CCCc3cc12)NC4=NCCS4,36.1
TRAIN_1230,CC1=Nc2sccc2C(=O)N1\N=C\C3=Cc4ccccc4OC3,37.3
TRAIN_1231,CN1C=C(NC(=O)c2ccc(Cn3nc(C)cc3C)cc2)C=CC1=O,41.8
TRAIN_1232,O=C(NN(Cc1ccccc1)Cc2ccccc2)c3ccc4[nH]nnc4c3,77.5
TRAIN_1233,CC1(CCCCCC1)C(=O)NCCOCC(=O)N,32.8
TRAIN_1234,Nc1nc(Cl)cc(Sc2ncc3ccccn23)n1,47.9
TRAIN_1235,Oc1ccccc1Oc2ccc(Oc3ccccc3O)cc2,81.8
TRAIN_1236,CN(C1CCc2ccccc12)c3ncnc4cccc(C)c34,46.7
TRAIN_1237,CN1C2=C(CCCC2)C=C(C1=O)c3nc(C)nn3c4ccnc(C)c4,35.2
TRAIN_1238,COCC1(CN[C@H]2[C@H](O)C3(CCNCC3)c4ccccc24)CCCC1,33.7
TRAIN_1239,CC(NC(=O)NC1CCCCC1O)c2ccc(cc2)c3ccncc3,65.3
TRAIN_1240,Fc1ccc2ccc(NCc3ccc(nc3)n4ccnc4)nc2c1,98.5
TRAIN_1241,CCOc1cc2CC(C)Oc2cc1CSc3nnc4ccccn34,90.5
TRAIN_1242,I.C(Cc1nccs1)N\C(=N\c2ccccc2)\Nc3ccn[nH]3,45.8
TRAIN_1243,CC(C)(C)c1ncsc1C(=O)N2CCc3cnccc23,55.9
TRAIN_1244,FC(F)(F)C1=CNC(=O)C(=C1)NC(=O)NCc2cccc(c2)C#N,34.7
TRAIN_1245,Oc1ccc(F)cc1C(=O)C2=COC(=N)C(=C2)C(=O)NC3CCCCC3,42.5
TRAIN_1246,Cc1cccc(c1)c2[nH]ncc2CNCC3CCc4nncn4C3,70.3
TRAIN_1247,CC(C)c1onc(CN(C)Cc2ccc3occc3c2)n1,55.6
TRAIN_1248,Cc1cnc(C)nc1N2CCc3onc(c3C2)c4cccc5ccccc45,91.7
TRAIN_1249,C\C(=N\Nc1cnccn1)\c2cccc(OCc3ccccc3)c2,46.3
TRAIN_1250,CC(C)N(C(=O)c1ccc(cc1)C(=O)c2cc[nH]c2)c3ccc(C)cc3,47.1
TRAIN_1251,CCc1ccc(O)c(c1)C(=O)N2CCC(CC2)c3nnc4CCCn34,61.2
TRAIN_1252,N#Cc1ccnc(SCC2CN=C(S2)N3CCOCC3)c1,45.2
TRAIN_1253,CCn1c(SCc2nnc(C3CCC3)n2C)nc4cnccc14,46.7
TRAIN_1254,CC(C)c1csc(n1)C(=O)N2CSCC2C(=O)NC(C)(C)C,41.9
TRAIN_1255,O=C(NCc1ccccc1c2ccc(CN3CCCC3=O)cc2)c4ccc5[nH]cnc5c4,84.9
TRAIN_1256,OC1CC(C2CCCCC2)N(C1)C(=O)c3ccc(cc3)n4cnnc4,63.7
TRAIN_1257,Cc1ccccc1c2cc(O)c3OCCN(Cc3c2)c4ncnc5[nH]ccc45,93.7
TRAIN_1258,COCc1[nH]nc(C)c1c2ccc(OC)nc2OC,37.3
TRAIN_1259,CCN1CCN(CC1)C(C)CNc2ccnc3ccsc23,42.6
TRAIN_1260,CC(C)n1nc(O)c2C(SCC(=O)Nc12)c3ccc(cc3)C(=O)O,36.6
TRAIN_1261,CC1N(CCn2cccc12)S(=O)(=O)c3c(C)c(Cl)cc(C)c3Cl,68.1
TRAIN_1262,CC1CCC(CC1)OC2CCN(CC2)C(=O)Nc3cn[nH]c3,44.7
TRAIN_1263,O=C1OC(CN2CCCCC2c3cc4ccccc4[nH]3)CN1c5ccccc5,69.2
TRAIN_1264,O=S1(=O)CCC(C1)n2cc(cn2)c3cnn(c3)c4ccccc4,37.6
TRAIN_1265,CN1N=C(C)C(=C(C(=O)OCc2csc(n2)C3CCCC3)C1=O)C,47.7
TRAIN_1266,Cc1cc(C)c2OCCC(Nc3nccn4c(C)nnc34)c2c1,37.2
TRAIN_1267,CCC[C@H]1CN(CCOC)C[C@@H]1NS(=O)(=O)N(C)CC,49.9
TRAIN_1268,O[C@H]1Cc2ccccc2[C@H]1n3ccnc3c4ccccc4c5occc5,76.2
TRAIN_1269,Oc1ccc(CCC2CCN(CCn3cccn3)CC2)cc1,43.1
TRAIN_1270,OC1(C(=O)NC2=C1C(=O)NC(=O)N2c3ccc(Cl)cc3)C(F)(F)F,38.8
TRAIN_1271,CCC(C)(C)C1CCC(=NNC2=NN=C(C)C(=O)N2)CC1,36.4
TRAIN_1272,CC(C)C1CCC(C)CC1OC(=O)CN2CCS(=O)(=O)CC2,29.2
TRAIN_1273,Cc1cc(C)c(cc1C)c2csc(Nc3ncnc4[nH]ncc34)n2,63.3
TRAIN_1274,CC1Sc2nnc(C3CCCO3)n2N=C1c4ccc5CCCc5c4,23.6
TRAIN_1275,CCc1oc(cc1)C(C)NC2CCCn3nc(C)nc23,18.0
TRAIN_1276,Cc1ccc(cc1C)C(=O)NCCCC2(CCOCC2)C3OCCO3,42.1
TRAIN_1277,NC(=O)c1cc2CN(CC3(O)CNCCOC3)CCc2s1,44.6
TRAIN_1278,Cc1cc(C(=O)COC(=O)c2cc3ccccc3cc2O)c(C)n1CC4CCCO4,57.7
TRAIN_1279,Clc1ccccc1c2nnc(SCC3=CC(=O)N4C=CSC4=N3)n2C5CCCC5,77.9
TRAIN_1280,CC(NC1CC2CC=CC12)C(O)c3ccc(O)cc3.OC(=O)C(=O)O,21.0
TRAIN_1281,Cc1ccc(cc1)\N=C/2\SC=C(N2\N=C\3/CCSC3)c4ccc5OCC(=O)Nc5c4,81.5
TRAIN_1282,Oc1cccc2C(CCc12)Nc3c(nnc4ccccc34)C#N,60.4
TRAIN_1283,CC(C)c1nc2CN(CCc2n1C)c3cccnc3C#N,28.1
TRAIN_1284,CNS(=O)(=O)C1CCN(CC1)C(C)C(=O)N2CC(C)CC(C)C2,5.86
TRAIN_1285,CCC1CCC2=C(C1)SC(=O)N2CCS(=O)(=O)C,17.2
TRAIN_1286,CC1(O)CCC2C(CCC3(C)C(CCC23O)C4=CC(=O)OC4)C1(C)C(=O)[O-].[NH3+]CCCCC[NH3+],24.7
TRAIN_1287,Fc1cccc(F)c1C2=NOC(CN3CCN(CC3)c4ncnc5ccsc45)C2,50.0
TRAIN_1288,CCC1(CC)C(CC1N(C)c2ncnc3nc(N)ccc23)OC,38.5
TRAIN_1289,Cc1ccc(c(C)c1)n2ccnc2SCC(=O)O,17.0
TRAIN_1290,CC1=CC(=O)N2N=C(CNC3CC(C)(C)OC3(C)C)SC2=N1,0.5
TRAIN_1291,C(Nc1cncc2nnnn12)c3cc4CCCCc4s3,41.8
TRAIN_1292,CCc1ccc(cc1)S(=O)(=O)Nc2cc[nH]n2,88.1
TRAIN_1293,CC1(C)CN(CCS1)C(=O)Nc2nc3ccccn3n2,48.9
TRAIN_1294,CC(C)n1ccc(CSc2nncc3ccccc23)n1,34.5
TRAIN_1295,Cc1c2C(O)CC(C)(C)Cc2oc1C(=O)NC3CC(C)(C)NC(C)(C)C3,7.67
TRAIN_1296,O=C1OC2(CCCCC2)C(=C1)NC3CCS(=O)(=O)C3,0.77
TRAIN_1297,CC(C)(C)c1ccc(cc1)C(C)(C)NC(=O)Cn2cc(CO)nn2,43.5
TRAIN_1298,CC1CC(C)(C)c2ccccc2N1Cc3cnnn3C,48.7
TRAIN_1299,NC(=O)c1c2NC(=O)C=C(O)c2sc1SCc3ccc(Cl)nc3,45.2
TRAIN_1300,CCN1CCOC(CNCc2c[nH]nc2c3oc4ccccc4c3)C1,0.5
TRAIN_1301,CC(N(C)Cc1c(C)nn(CCO)c1C)c2ccncc2,44.5
TRAIN_1302,CC1=CC(=C(C(=O)OC(C2CCCC2)c3ncccn3)C(=O)N1)C,0.5
TRAIN_1303,Cc1nc(SCC(O)CO)c2c(C)csc2n1,20.3
TRAIN_1304,Cl.Cc1nc2cc(ccc2n1Cc3ccsc3)C(=O)O,5.24
TRAIN_1305,CCOC(=O)c1oc2CCc3sc(C)nc3c2c1C,35.1
TRAIN_1306,CSc1nc2CCCSc2c(NCCCO)n1,11.2
TRAIN_1307,CN(C1CCS(=O)CC1)C(=O)CC2CCC(CC2)C(C)(C)C,10.7
TRAIN_1308,CCCCOC1CC(N(C)C(=O)C2=NC(=C(C)NC2=O)C)C1(C)C,0.5
TRAIN_1309,Cc1cc(Cl)c(O)c(c1)n2nc3ccccc3n2,22.0
TRAIN_1310,FC(F)(F)c1ccc(cc1NCCCn2ccnn2)C#N,11.4
TRAIN_1311,ONc1cc(ccc1n2cnc3ccccc23)C(F)(F)F,76.1
TRAIN_1312,CC(C)(C)N1N=CN(CCCCS(=O)(=O)C)C1=O,1.94
TRAIN_1313,Cc1ccc(C)c(c1)N2C=NC(=O)N2Cc3onc(C)c3,14.3
TRAIN_1314,C(Nc1ccc(cc1)c2ocnn2)\C=C\c3occc3,53.2
TRAIN_1315,CCSc1nc2N=C3CC(C)(C)CC(=C3C(c4cccc(O)c4)n2n1)O,11.2
TRAIN_1316,Cc1cc(c(C)s1)c2oc(N)c(C#N)c2c3cc(C)sc3C,98.0
TRAIN_1317,COC(=O)c1c(C)[nH]c(C2=CS\C(=C(/C=C3C=CC=N3)\C#N)\N2)c1C,91.1
TRAIN_1318,CC1CCc2nc(NC(=O)c3cn4cccnc4n3)sc2C1,14.1
TRAIN_1319,CC(C)Cn1ncnc1CSc2nnc(C)c(C)c2C#N,2.81
TRAIN_1320,CC1=CC(=NNc2ncc(Cl)cc2Cl)CC(C)(C)C1,6.34
TRAIN_1321,COc1ccc2nc(CN3CCSC4(CCCCC4)C3)[nH]c2n1,52.8
TRAIN_1322,CN1C=NN(C1=O)c2ccc(NC3CCCSC3)cc2,33.3
TRAIN_1323,CN(C)C1CCN(C1)c2cc(ncn2)N3CCC(C3)N(C)C,26.4
TRAIN_1324,CN(\N=C\c1cccc(O)c1)C2=NS(=O)(=O)c3ccccc23,18.4
TRAIN_1325,CN1C(=O)C(=Nc2ccccc12)CN3CCN(CC3)S(=O)(=O)C,14.6
TRAIN_1326,CC(C)COC(=O)CC1N(CCNC1=O)C(=O)C(C)C,70.3
TRAIN_1327,CNC(=O)c1cccc(NC(=O)NC2CCCC(C2)C(F)(F)F)n1,18.8
TRAIN_1328,CCOC(=O)c1c(C)[nH]c(\C=N\O)c1Cc2cccc(Cl)c2,74.6
TRAIN_1329,Cn1cc(\C=C\c2ccnnc2)c(n1)c3ccc(cc3)C#N,4.89
TRAIN_1330,CCCCN(C)C(=O)CSC1=NC=CN(C)C1=O,3.36
TRAIN_1331,C1CN(CC(O1)c2ccsc2)c3nccn4cnnc34,20.1
TRAIN_1332,CC(C)(C)OC(=O)N1CCC2=C(CC1)C(=O)N=CN2,10.9
TRAIN_1333,COc1ncnc(N)c1CNCCC2=CCOCC2,8.74
TRAIN_1334,C\C(=C/c1occc1)\C=N\N2CCN(CC2)C3c4ccccc4c5ccccc35,31.8
TRAIN_1335,CCCC(=O)NC1=NN2C(C=C(N=C2N1)c3ccccc3)c4ccccc4,63.7
TRAIN_1336,Cn1cnnc1CNC(=O)C2=CC3=C(CCC3)NC2=O,12.4
TRAIN_1337,FC(F)(F)c1n[nH]c(CNC(=O)C2CC=CC2)n1,0.5
TRAIN_1338,Cc1n[nH]c(n1)c2ccc(NCc3sc(C)nc3C)cc2,0.58
TRAIN_1339,Cc1nnc(NC(=O)C2CCC(F)(F)CC2)n1C,11.2
TRAIN_1340,CC(OC(=O)c1ccnnc1)c2ccccc2C(F)(F)F,19.5
TRAIN_1341,CCOC1CC(Nc2cncc(c2)c3nncn3C)C14CCCC4,16.9
TRAIN_1342,CC1CCCCC1N2CCN(Cc3cccc4ccccc34)CC2.OC(=O)C(=O)O,0.5
TRAIN_1343,Cc1nn(C)cc1c2cc(c3cn(C)nc3C)n(Cc4ccc(F)cc4Cl)n2,45.5
TRAIN_1344,CC1=CC2=C(C)N\C(=N\C3=NC(=O)C(=C(C)N3)C)\N=C2C(=C1)C,37.2
TRAIN_1345,CN1CCN(CC1)c2ccc(C\N=C/3\N=C(C)Nc4scc(c5ccccc5)c34)cn2,60.3
TRAIN_1346,N#Cc1c(CSc2ncnc3sccc23)cn4ccccc14,36.8
TRAIN_1347,CC(C)C(=O)NCCNC(=O)c1ccc2CC(C)(C)Oc2c1O,15.9
TRAIN_1348,CC(NCc1cnc2ccnn2c1)c3ccc4CCCCc4c3,25.0
TRAIN_1349,Cc1cc(cc(C)c1CS(=O)(=O)Cc2csc(n2)c3ncccn3)C(C)(C)C,82.0
TRAIN_1350,OC1C(Cc2ccccc12)N3CCC(CC3)Oc4ccc(cc4)C#N,0.5
TRAIN_1351,CN(CC(=O)Nc1nc2c(F)cc(F)cc2s1)S(=O)(=O)C,0.5
TRAIN_1352,Cc1nc2ccccn2c1c3csc(NCc4occc4)n3,83.4
TRAIN_1353,OCC(O)C1OC2OC3(CCCCC3)OC2C1O,0.66
TRAIN_1354,CCOC(=O)C(C)Sc1nc2nc(O)cc(O)c2s1,42.1
TRAIN_1355,Cc1ccc(CC2CCCN2Cc3ncc[nH]3)cc1,38.0
TRAIN_1356,Cl.CC1CCCCC1NC2=NN\C(=C\3/C=CC4=NC(=O)OC4=C3)\CS2,37.5
TRAIN_1357,Cc1noc(n1)C2CCCN(C2)S(=O)(=O)CC3CCCCC3,19.3
TRAIN_1358,CC1OC(=O)C(=C1c2ccc(cc2)C(C)(C)C)C3=NNC(=O)c4ccccc34,0.5
TRAIN_1359,CC(C)CCSCC(=O)NC1CCCCC12OCCO2,25.6
TRAIN_1360,C(N1CCc2ccccc2C1)c3cnn(n3)c4ccccc4,0.5
TRAIN_1361,CC(Nc1cc(NC(C)c2nccs2)ncn1)c3nccs3,0.5
TRAIN_1362,CCCN1CCN(CC1)c2nn3nnnc3c4ccccc24,0.5
TRAIN_1363,C(c1nnc2sc(nn12)C3COc4ccccc4O3)n5cnc6ccccc56,0.5
TRAIN_1364,Cl.CC(C)(C)c1cn2c3ccccc3n(CC=C)c2n1,59.8
TRAIN_1365,CSC1=NN\C(=N/C(=O)CSc2nccn2C)\S1,0.5
TRAIN_1366,CC1CN(C(C)CO1)C(=O)C2=CN=C3SCCN3C2=O,0.5
TRAIN_1367,CC(C)CN1C(=O)C2C3CC4C5(C)CCCC(C)(C5CCC4(C=C3C(C)C)C2C1=O)C(=O)O,1.81
TRAIN_1368,CCOC(=O)CNC(=O)CN1N=Nc2c(cnn2c3ccc(F)cc3)C1=O,0.5
TRAIN_1369,CC[C@@H](C)[C@H](NC(=O)[C@@H]1CC[C@@H](CN2NNc3ccccc3C2=O)CC1)C(=O)O,38.1
TRAIN_1370,Cc1cc(C)nc(NC(=N)NCCc2cnc[nH]2)n1,0.5
TRAIN_1371,O=C(CN1CCCCCC1)NCC23CCCC=C2NC(=O)CC3,0.5
TRAIN_1372,CC(C)C(=O)OCc1cnc(C)c2OC(=O)C(=Cc12)c3onc(n3)c4ccccc4C,0.5
TRAIN_1373,CC(C)(C)c1cc(O)c2O\C(=N/c3ccc(cc3)S(=O)(=O)N)\C(=Cc2c1)C(=O)N,15.8
TRAIN_1374,CCc1cc2c3C(=O)CCCc3[nH]c2cc1S(=O)(=O)N(Cc4ccccc4)C(C)C,7.22
TRAIN_1375,Cc1cc(nc(SCc2cn3cc(Cl)cc(Cl)c3n2)n1)C(F)(F)F,19.2
TRAIN_1376,O=C(Nc1ccc(Cn2cncn2)cc1)C3=CC(=O)Nc4ccccc34,16.1
TRAIN_1377,Cl.Cl.CCN(CC)CCOc1ccc2c(c1)C(=NO)c3cc(OCCN(CC)CC)ccc23,9.75
TRAIN_1378,Cn1ncc2c1ncn3c(COc4ccc(Cl)cc4)nnc23,0.5
TRAIN_1379,CC1=NN2C(=NC(=C(CCC(=O)NC(C)(C)c3noc(n3)C(C)(C)C)C2=O)C)N1,0.5
TRAIN_1380,Cc1nn(c(C)c1Br)c2nnn(CC(=O)O)n2,0.5
TRAIN_1381,CCOCCCNC(=O)N1CCc2c(C1)c(nn2C)c3nncn3Cc4ccccc4,8.94
TRAIN_1382,O=C1C=C(CSC2CCCCC2)N=C3SC4=C(CCCC4)N13,0.5
TRAIN_1383,CCCCN1N=Nc2c(sc3nc(C)ccc23)C1=O,0.5
TRAIN_1384,OC1=NC(=O)S/C/1=C/c2oc(Sc3ccccc3)cc2,11.5
TRAIN_1385,CC1=NN=C2SC(=NN2C1=O)SCC(=O)c3ccc(Cl)c(Cl)c3,26.2
TRAIN_1386,COC(=O)\C=C\c1ccc2noc(c3ccc(Cl)cc3)c2c1,0.33
TRAIN_1387,NC1=NC(=O)N(CC(O)C(=O)O)C=C1Br,3.88
TRAIN_1388,Nc1cc(Cl)ccc1Oc2ccc3ccccc3c2Cl,2.03
TRAIN_1389,NC(=O)CN1C(=O)\C(=C\2/SC3=NC(=O)C(=NN3C2=O)c4ccccc4)\c5ccccc15,13.2
TRAIN_1390,S(c1nccc2ccccc12)c3nccc4ccccc34,26.9
TRAIN_1391,CCc1ccccc1NC(=O)CN(C)C(=O)C2CCN(C2)C3=CC(=O)N(Cc4ccccc4)N=C3,3.67
TRAIN_1392,O=C(NNc1ncnc2[nH]cnc12)C3CCCCC3,6.16
TRAIN_1393,CN1CCN(CC1)C(=O)CN2C(=CC(=O)n3nc(nc23)c4cccs4)C,11.2
TRAIN_1394,CCS(=O)(=O)n1cc2C(=O)N(C(C)C)C(=O)N(C(C)C)c2n1,48.8
TRAIN_1395,COc1ccc2c(cc(cc2c1OC)C(=O)O)c3ccc(C)cc3,10.9
TRAIN_1396,CN(C)S(=O)(=O)c1oc(cc1)C(=O)Nc2ccncc2,61.1
TRAIN_1397,OC(=O)Cc1ccc(NC2=C(Cl)C(=O)N(N=C2)C34CC5CC(CC(C5)C3C(=O)O)C4)cc1,0.5
TRAIN_1398,CCOC(=O)c1ccc(NC(=O)C2OC3OC(C)(C)OC3C4OC(C)(C)OC24)cc1,0.5
TRAIN_1399,O=C(Nc1ccc2NC(=O)[C@@H]3CCCN3C(=O)c2c1)c4cc(n[nH]4)c5ccc6OCCc6c5,0.5
TRAIN_1400,O=S1(=O)CC2Sc3ncnc4ncn(C2C1)c34,0.89
TRAIN_1401,O=C1CC(N2CCC3(CC2)OCCO3)C(=O)N1c4ccc5OCOc5c4,9.62
TRAIN_1402,Brc1ccc2c(n[nH]c2c1)N3CC(CC3=O)C(=O)N4CCCC4,6.96
TRAIN_1403,Cc1nc2nc(nn2c(C)c1CC(=O)Nc3ccccc3F)c4ccc(cc4)C(C)(C)C,9.91
TRAIN_1404,CC1CCC(N)(CC1)c2nnnn2c3c(C)cccc3C,70.3
TRAIN_1405,CC(=O)C1=C(O)C=C(C)N(C1=O)c2cc(Cl)cc(Cl)c2,0.5
TRAIN_1406,Clc1cccc2sc(nc12)N(CCn3cccn3)C(=O)C4=COCCO4,28.2
TRAIN_1407,Cc1cc(C)c(c(C)c1)S(=O)(=O)NCc2nc(N)n(n2)S(=O)(=O)c3c(C)cc(C)cc3C,81.1
TRAIN_1408,CSC1=N\C(=C/c2ccc(cc2)C(=O)O)\C(=O)S1,4.0
TRAIN_1409,COC(=O)c1cc(NC(=O)CC2NCCNC2=O)cc(c1)C(=O)OC,0.5
TRAIN_1410,Cc1c(Cc2ccccc2)[nH]c(NC(=O)CSC3=Nc4ccccc4C(=O)N3)c1C#N,9.91
TRAIN_1411,Nc1cc(O)nc2nnc(SCc3nnnn3c4ccc(Cl)c(Cl)c4)n12,30.8
TRAIN_1412,CCC(C)NC(=O)CN1N=C(C=CC1=O)C(=O)N2CCCC2,1.13
TRAIN_1413,CCC(N1C(=O)c2ccccc2C1=O)c3nc4c5c(C)c(C)n(c6cc(C)ccn6)c5ncn4n3,0.5
TRAIN_1414,CN(C)CCN1C(=O)C2CC=C(Cl)CC2C1=O,63.7
TRAIN_1415,FC(F)(F)C1=CC=CN(CC(=O)c2c([nH]c3ccccc23)c4ccccc4)C1=O,45.6
TRAIN_1416,Clc1ccc(NC(=O)CSc2oc(CN3C=CC(=O)NC3=O)nn2)nc1,5.99
TRAIN_1417,CCc1cccc(c1)N2N(O)c3ccccc3NC2=O,2.08
TRAIN_1418,CC(C)Cn1c(CCNC(=O)c2cc(n[nH]2)c3ccccn3)nc4ccccc14,4.02
TRAIN_1419,CCOC(=O)c1c(Cn2cnnn2)n(c3ccccc3)c4cc(Br)c(OC)cc14,7.67
TRAIN_1420,CN1N=C2CCN(CCN2C1=O)C(=O)CCn3cnnn3,5.07
TRAIN_1421,CCc1ccc(cc1)c2nc3sc(nn3c2NC(C)(C)C)N4CCN(CC4)C(=O)c5ccnn5C,0.46
TRAIN_1422,CN(C)C1=NC(=O)N2CCN(C(=O)Nc3ccccc3)C2=N1,7.32
TRAIN_1423,CCCCN(C)C(=O)CSc1nnc2c3cc(nn3ccn12)c4cc(C)ccc4C,25.3
TRAIN_1424,CCOc1ccc(cc1OC)c2[nH]c3NC(=O)NC(=O)c3c2c4ccc(OC)cc4,37.2
TRAIN_1425,COCCCN1C(=Nc2c(c[nH]c2C1=O)c3ccccc3)SC,27.8
TRAIN_1426,COc1ccc(OC)c(Nc2nc(CC(=O)NCCc3c[nH]c4ccccc34)cs2)c1,90.9
TRAIN_1427,Clc1nnc(Cl)c2c1ncn2Cc3ccccc3,0.5
TRAIN_1428,COc1cc(cc(OC)c1OC)c2nnc3ccc4ccccc4n23,0.5
TRAIN_1429,CN(C1CCc2nnc(C)n2CC1)S(=O)(=O)c3cn(C)cn3,21.0
TRAIN_1430,S=C1NN=C2C=CC(=NN12)SC3CCCCC3,34.2
TRAIN_1431,Cc1nc2nc(nn2c(C)c1Cl)N3C(=O)CCC3=O,0.08
TRAIN_1432,CN(c1cc(C)cc(C)c1)S(=O)(=O)c2ccsc2c3onc(n3)c4cccnc4,93.9
TRAIN_1433,CC1=C(C)c2cc(c(O)c(C)c2OC1=O)c3ccn[nH]3,42.1
TRAIN_1434,CN(CCO)c1ccc2nnc(c3ccc(Cl)cc3Cl)n2n1,11.2
TRAIN_1435,CC1(C)CC(=C2C=CC3C4C=CC(C23)C4=C5CC(C)(C)NC(C)(C)C5)CC(C)(C)N1,24.7
TRAIN_1436,CCCn1nnc(NC(=O)COc2cccc3ccccc23)n1,11.8
TRAIN_1437,Brc1cc2C(=O)N(NC(=O)C34CC5CC(CC(C5)C3)C4)C(=O)c6cccc(c1)c26,0.5
TRAIN_1438,COc1ccc(N)cc1n2nnnc2n3cccn3,10.2
TRAIN_1439,Cn1nc(C(=O)N2CCN3C(=O)NN=C3CC2)c4ccccc14,0.5
TRAIN_1440,COCCNC(=S)N1CCc2cc(OC)c(OC)cc2C1COC3=CC(=O)Oc4ccccc34,48.4
TRAIN_1441,COc1ccccc1N2CCN(CC2)\N=C/C(=C/c3ccccc3)/Cl,52.0506637390875
TRAIN_1442,Cl.Cc1[nH]ncc1CCCNCc2cnc3c(c2)c(cn3C(C)(C)C)C#N,59.74322957366329
TRAIN_1443,CC1=CC=CN2C(=O)C(=C(NCc3occc3)N=C12)\C=N\O,32.26841042998019
TRAIN_1444,O=C1CCC(=O)N1OCCCOc2ccc3CCCc3c2,44.98612116534271
TRAIN_1445,COCCN1C(CNC(=O)c2n[nH]c3ccccc23)Cn4cccc4C1=O,39.12393152149421
TRAIN_1446,Oc1ccc2cc(Nc3nccn4nnnc34)ccc2n1,45.52209826886108
TRAIN_1447,CCN(CC)C(=O)c1sc(NC(=S)Nc2ccsc2C(=O)OC)c(C(=O)OC)c1C,80.63578965535426
TRAIN_1448,Clc1ccc(Cl)c2c1N(CC#N)C(=O)C23OCCCO3,50.43697954370035
TRAIN_1449,CS(=O)(=O)N1CCC[C@H]1C(=O)N[C@@H]2C[C@H](C2)C3=CC(=O)NC(=N3)C4CC4,26.89905125340978
TRAIN_1450,COC1=COC(=CC1=O)CN2C[C@@H]3CCN([C@@H]3C2)C(=O)N4CCOCC4,24.54228610055084
TRAIN_1451,O=C(OC1(CC1)C2CC2)c3cc4CS(=O)(=O)CCc4s3,43.0943808697403
TRAIN_1452,Cl.CC(=O)Nc1ccc(Nc2cc(C)nc(n2)n3nc(C)cc3C)cc1,52.68348107061186
TRAIN_1453,CCOC(=O)C1CCCN(C1)c2nc(Nc3ccc(C)cc3)c4nn[nH]c4n2,83.63687790940165
TRAIN_1454,CN1C(=O)N(C)c2cc(CNN3C=NNC3=S)ccc12,41.803817039086056
TRAIN_1455,COCCOC1=CC(=O)N2CCOCCC2=C1C(=O)N3CCCC3,26.01023054685965
TRAIN_1456,COc1cc(\C=C\C(=O)O)cc(c1OC)S(=O)(=O)N(C)CCO,43.58529370874103
TRAIN_1457,CN1CC(=O)N2C[C@H](C[C@H]2C1=O)n3ccnc3c4cc(cs4)C#CCO,39.960017450417325
TRAIN_1458,CN1C(=O)N(C)c2nc([nH]c2C1=O)N3CCN(CC3)c4cccc(O)c4,48.46661648872674
TRAIN_1459,COC[C@@H]1[C@H](NC(=O)CCN2CCCO2)[C@@H]3CCO[C@H]13,33.30776495630204
TRAIN_1460,Cc1ccc(O[C@H]2COCC[C@H]2NC(=O)c3cnn[nH]3)cn1,34.33944896951451
TRAIN_1461,[Na+].[Na+].[O-]C(=O)CN1C(=O)S\C(=C/C=C\2/SCCN2CCCS(=O)(=O)[O-])\C1=S,48.81658364934249
TRAIN_1462,OC(=O)CCSc1nc(Cl)nc2nc[nH]c12,40.18629758714422
TRAIN_1463,Clc1nc2cccnc2n3nc(cc13)c4occc4,29.69303565350376
TRAIN_1464,CCCc1onc(c1)C2CCCN2Cc3c[nH]nc3c4cc(OC)ccc4OC,95.1359358745104
TRAIN_1465,O=C(NCCC1=CCCCC1)C2(CCCCC2)n3cnnn3,70.71877501905644
TRAIN_1466,Cc1cc(n2nc(C)cc2C)n3nc(C)c(c4ccc(Cl)cc4)c3n1,38.65411259354431
TRAIN_1467,Cn1cc(cn1)C(NC(=O)c2cc3sccc3[nH]2)[C@@H]4C[C@H](O)C4,43.638987300506734
TRAIN_1468,O=C(CN1C(=O)Oc2ccccc12)NC34CC5CC(CC(C5)C3)C4,47.94598041142714
TRAIN_1469,C[C@@H](CO)Cc1nc2C(=O)NCC(C)(C)Cc2[nH]1,41.40495035739797
TRAIN_1470,CC(=CCO[C@H]1CCOC[C@H]1Nc2ncc(F)c(n2)N3CCOCC3)C,51.9212238303666
TRAIN_1471,O=C(N1CCN(CC1)C(=O)C2(CCCC2)c3cccs3)c4cnn5ccccc45,77.84084644112161
TRAIN_1472,CC(C)(C)c1cc([nH]n1)C2=NNC(=S)N2c3ccc(Cl)c(c3)C(=O)O,49.96524298747309
TRAIN_1473,CCn1nc(C)c2ncnc(NC3CCCCCC3)c12,56.97417434117483
TRAIN_1474,CN(CC#N)C(=O)C1=C(OCCS1)c2ccccc2,45.05323815504983
TRAIN_1475,Cc1ccc(OCCn2c(C)c(\C=N\n3cnnc3)c4ccccc24)cc1C,71.30940452847918
TRAIN_1476,Cc1cc(C)n(CC(O)CON=C2c3ccccc3c4ccccc24)n1,73.59713506335365
TRAIN_1477,CC(C)(c1ccccc1)n2nnc(n2)c3ccccc3,34.899396426499706
TRAIN_1478,CSc1nnc(CNC(=O)OC(C)(C)C)n1c2ccccc2,39.153654759793085
